Vmag,Plx,e_Plx,B-V,SpType,Amag,TargetClass
8.747164172,6.145301938,1.245698132,0.4978181157,F3V,17.6744401,1
3.99477512,6.970502425,0.6392348586,1.584937922,M6IIIvar,15.92255813,0
8.937863151,2.33332141,1.810940489,1.033095285,K0III,15.63077432,0
8.127616068,13.38185927,1.044648168,0.7445072977,F5V,18.0350783,1
7.620359542,1.743692907,0.8747546437,1.412659063,K2III,15.15911925,0
5.033017298,3.406891881,0.7430806024,0.9040887885,G8III,13.22519872,0
9.537263741,3.739262441,1.14848463,0.5615565537,F5V,16.71775683,1
7.501509857,0.4120275178,1.403945645,1.011915818,G5II,12.01865529,0
8.519375014,1.533561084,0.7838640894,0.09742411234,A4/A5V,14.74218744,1
9.507597487,16.53732686,1.607038843,0.7089825462,G5V,19.43768996,1
9.108899957,9.123713664,1.405552716,0.5952116775,G2/G3V,19.81508624,1
9.151178426,5.382243303,1.266205164,0.5720395177,F5V,18.02016963,1
8.694523733,34.60650868,0.975975883,0.9119467708,K3V,21.76774482,1
2.921015873,0.220399283,0.5248879902,0.8831864171,G0Ia0,8.75696851,0
7.650604703,6.84363873,0.9609540253,0.1845197515,A7/A8IV,16.42284611,1
7.307250332,2.200951049,1.043391277,0.9307617166,G3III,14.62972494,0
5.804597681,1.44009332,0.5945326648,-0.06140993745,B2IVne,11.29167039,1
8.066259835,13.91270465,0.7489327358,1.118898147,K1III,15.67136406,0
7.564798558,5.737731677,1.127070779,1.132373916,K1III,16.38088994,0
8.081227832,1.806099888,0.8802607732,0.09753882265,A0V,14.34398035,1
8.35794976,14.98281363,1.124390092,0.7596319344,G1III,18.94523331,0
8.525909582,3.399588919,1.503179435,0.5114722058,F2III,17.2301343,0
9.172988362,10.05061845,1.23348714,0.7938255812,G6V,20.21363423,1
8.681449516,1.454495452,1.084965684,0.9148872003,G8III,15.57325958,0
7.385711457,19.38628471,1.122873811,0.7226782621,G3V,19.70798713,1
4.260111696,2.26272471,0.8452994336,-0.1702386206,B9V+...,12.2325321,1
7.874308498,4.976119046,0.6351899978,0.9934977012,G8III,16.28594692,0
7.984972856,4.57811827,1.39940818,1.02889045,K2III/IVCN.,17.97323551,1
8.457723738,2.165478805,1.090439055,0.2940879552,A1IVs,14.85171359,1
7.15923033,2.060943583,0.9187168507,1.543020606,K3III,14.16798358,0
8.747648427,2.246115658,1.312532327,1.467585749,K1III,15.31130363,0
9.664730619,1.781922824,1.536160629,0.514300831,F0V,15.6798635,1
4.420259281,34.79962255,0.6783237217,0.2069015958,F0V...,17.2952685,1
8.857446616,29.24207836,1.465290285,0.6762726847,K3V,21.49676245,1
8.075779738,13.64186908,0.745071779,0.6094358331,F7V,19.1273016,1
9.482446255,2.025190789,2.014257919,0.04455727552,B8II/III,17.4348575,0
6.125252565,2.444911515,0.6071807587,1.600520988,K3III,14.13070929,0
7.182147514,2.960086745,0.7643031049,0.9912862868,G0Iab,15.14012625,0
9.624142897,-0.3602405903,1.203648375,0.1121050411,B9III,10.43622335,0
8.9682427,3.442768725,1.080616893,0.6434364257,F5V,16.39559046,1
7.919910581,16.18174185,0.9283676409,0.7180379032,G8IV/V,19.5423927,1
9.006236496,3.136136087,1.285202002,-0.04890831359,B9V,16.17716411,1
7.968782646,3.25852322,0.9402780205,0.4068337147,F0V,16.22500055,1
7.414658756,2.003358725,0.8764045261,1.258539024,K1III,13.35080408,0
6.724534935,2.297773241,0.9958177456,-0.1046183338,B5V,13.38690103,1
8.07751268,3.204140276,0.9532442236,1.032112854,G8III,16.90397361,0
7.200423169,16.50461646,1.031631191,1.214001964,K1III,16.2113749,0
6.340883721,-0.9996456897,0.5798933766,0.7353645383,A6Ia,8.589870253,0
3.091324697,1.342187066,0.5767029594,0.2318136592,B0.5IV,11.11698599,1
8.750036962,3.634087132,1.224029612,0.4539687839,F2V,18.01813245,1
7.661813046,1.636105767,1.030168827,0.08298662987,B0Ia,12.90782327,0
7.607320793,3.108552354,0.7936189083,0.9296667846,G9III-IV,16.26181788,1
4.162357248,12.17453781,0.5554814275,1.15531695,K2III,16.95453714,0
7.994200506,3.693198298,0.9628486876,0.0007363100192,A9V,16.31555644,1
7.592210274,2.957115238,0.8998524059,1.058126282,A1/2V + KIII,15.25613451,1
5.068742186,1.601125556,0.6766532377,-0.1244136641,B6IV,12.52419608,1
8.391517512,0.6396601286,0.9270650541,1.186564532,K0III,14.37420529,0
8.630955162,8.008489788,1.065738935,0.6639352037,G3V,18.79307549,1
9.474096774,3.825856897,1.339902956,1.007872034,K0II SB,15.97105012,0
9.681513475,4.685952817,1.271692014,0.3340886721,F2V,16.98270826,1
8.104030645,4.681963105,1.778746221,0.9860912315,G5/G6IV,17.10078349,1
7.890436405,13.00844554,1.257535586,1.011732634,G5V,18.27457341,1
8.388745406,1.569042697,0.5669646425,-0.1149151102,A2V...,14.16464564,0
9.323777752,22.96766725,1.797869019,1.395039428,K7V,23.12819239,1
7.758064334,6.161936879,0.8097499591,1.217327591,K3III,17.00497487,0
6.611503274,3.584958639,0.5774690891,1.306434716,K3III,14.98648316,0
8.590411168,1.233369598,1.312782497,1.209982784,K5III,13.56558358,0
5.07283706,-0.06173749333,0.6826855139,0.4543785903,A7Ib,8.1592861,0
8.348160052,10.42305066,1.051338794,0.3095729458,A2III-IV,18.07933364,1
8.453316251,1.657546856,1.29318214,1.237448665,K2/K3III:,16.0314262,0
8.952841558,-0.2788054393,1.079603789,1.252100501,K2III,12.59893534,0
-0.0225788839,8.168296011,0.5000523179,0.8172653088,K0III,14.75014673,0
8.653990642,0.8467738461,1.616017149,0.9879065983,G8III,14.28992823,0
8.681906549,0.4201926194,0.8833884756,-0.008420976018,B8Vn...,10.72518089,1
1.757607665,6.500989738,0.585839898,0.3192777773,F0V:,15.23285939,1
8.373465044,5.550487415,0.8354355926,1.222394331,K2III,18.18452446,0
7.63922465,5.181766792,0.8682700716,0.3848069991,F3IV,16.44233765,1
8.108513473,0.3047124027,0.9886937634,1.169018365,K4III,11.90451078,0
8.647424025,13.08923637,1.793228302,0.6152205212,F7V,18.80102704,1
9.243288492,2.412144086,1.565890897,1.334566528,M6IIIvar,14.84814535,0
2.509649225,10.41625176,0.6306296519,1.083669101,K3III,14.78670795,0
9.012212868,1.442902715,1.164604598,1.189941876,K2III,15.13785853,0
8.050878524,2.994324249,1.183831416,0.988042779,G6III,16.48616697,0
9.838363033,3.628305766,1.042457924,1.375583813,K2III,17.03683216,0
7.705742974,0.7673121776,0.7883159152,1.084438502,K0III,13.73023769,0
9.021870713,4.021523518,0.8849108309,1.068736439,K1III,16.77116882,0
6.030323442,21.18713342,0.4326961142,0.4532167983,F5V,18.14117342,1
8.70311137,3.188398947,0.8519742003,0.9946444198,G8III/IV,16.71772454,1
4.980893864,7.679837897,0.8821933884,0.1341877274,A7IV,15.90194455,1
7.513976476,4.591114667,0.9134930657,1.336261964,K3III,15.55246762,0
4.235533184,1.639043227,0.6586333458,-0.1687429078,B1Iab:,10.42626011,0
8.959607142,9.430533089,1.142306705,0.3797486282,A7V,19.36732453,1
9.646721799,3.960012969,1.387638446,0.6042498805,F2V,18.17172364,1
9.04784018,9.132157803,0.8262478462,0.586972533,F1III,18.02473606,0
7.883730625,3.30731286,0.561440584,0.9504776413,G8III,15.18478221,0
8.883259281,-1.150649066,1.457163169,1.417349634,M1III:,8.994309415,0
2.837262173,4.264973784,1.104814887,1.184514593,K2IIIvar,11.80386398,0
7.474081393,9.121942803,0.8286265611,0.2760006949,A7V,15.84105439,1
9.579198092,7.884820572,1.205061417,0.588733805,G3V,18.6316355,1
8.51765332,1.346211863,1.592696986,1.103251464,K3IV:,15.65371212,1
8.461949544,2.124788851,1.066714563,1.519136413,M2III,15.29826949,0
9.027156392,2.979367733,1.140706238,0.04832696556,A0V,15.02280986,1
8.505522893,2.827193179,1.226858425,0.3738617629,B5III,15.93197225,0
8.777248263,2.413162077,1.47218632,0.5347154106,F2V,17.51544847,1
5.613583929,24.11648095,0.9027357428,0.532367325,F6III,18.32437186,0
8.875104056,1.321555551,1.280651616,1.117711485,K1III,14.88563349,0
8.12596566,12.57231749,1.059490262,0.4569797184,F5V,18.29148179,1
2.939637476,14.75628354,0.7755740681,0.2123730603,A3IV,16.10043917,1
8.976061561,3.171580252,0.9655468198,1.108613623,K0/K1IV,16.5781987,1
9.071689653,3.523182217,1.460358318,0.5182917503,G3V,16.46342979,1
7.791191465,1.807546829,0.9241312884,0.9782580028,K0III,15.66583507,0
8.560858655,2.848470576,1.507456977,1.240214423,K3III,15.45724349,0
7.321192894,2.537983135,0.9206703934,1.326569693,K1III,14.31643287,0
9.22624515,25.00550406,1.307761838,0.8054426933,M3V,25.44481319,1
6.82019189,3.242352838,0.7607187694,1.166279764,M4III,15.50196484,0
8.43790687,4.942365392,0.8082965649,0.2446922009,A4/A5IV,16.86524506,1
8.882651421,6.5226699,2.051580729,0.9319603319,G8V,19.29827782,1
6.731979803,5.133938087,0.4493636819,1.519789209,K5III,14.83571683,0
3.738732065,4.045799415,0.6999073474,1.004685746,A5V+...,14.13253673,1
8.967715186,2.830332543,0.9203544023,0.6015188493,F0III,15.24333213,0
8.478586147,3.020908811,1.218129029,0.6820013376,K0III,16.47843247,0
8.25837565,3.540729457,1.051552363,1.28762965,K2/K3III,16.39692414,0
7.04582076,1.996066732,0.6304607827,0.01531098267,B9III/IV,13.12687588,1
8.177268728,3.507593135,1.035231195,0.9930904088,K7V,15.59864831,1
6.97974609,17.17741247,0.9746419788,0.5293491287,F5V,18.35430231,1
1.788577223,18.94744038,0.5267390449,0.2831462627,A2Ib/II,17.68274567,0
9.482930653,7.465690264,0.7957401587,1.263811085,K2III,18.62358369,0
9.088444498,0.2722067509,1.433550533,1.100941295,G8III,14.01161246,0
5.46137279,1.266711875,0.5951540757,1.27060074,M2III,13.30029495,0
8.05966872,7.073197346,0.7746426109,1.025438617,G8III,16.61132746,0
7.484216623,5.174756639,0.747482916,1.472131624,K3III,14.81739915,0
8.672036802,2.020963436,1.699815984,0.4197204396,F0IV/Vm...,16.22948233,1
9.062922375,2.744506489,1.197422621,1.475871302,M2III,15.83823401,0
7.890724452,2.899642128,0.5774030597,-0.04654162735,B9V,15.88369407,1
7.382970899,1.025867713,1.473048235,1.551568898,K5III,13.2383738,0
2.787271122,3.637987275,0.4735449998,0.3038168628,A9IV,16.56323381,1
9.74876994,6.138602678,1.51208257,0.6377186314,F5V,18.93050068,1
8.139902671,3.259735519,0.9867545758,1.206839247,K5III,15.38242243,0
9.642506889,6.683695171,1.932056708,0.5024020306,F5V,18.42779259,1
6.511789025,1.878382135,0.7627760316,1.23295193,K1Ib:,13.62182442,0
9.108997337,0.02370586352,1.514402056,0.07375864774,A3IV/V,13.15699167,1
2.660535675,39.26994917,0.674675424,0.4676212198,F8V,16.95466029,1
8.115476722,13.72406286,1.221765747,1.022678614,G8III,17.59375591,0
7.114896644,1.78923908,0.9113900148,-0.1034551051,B8III,13.25931689,0
7.43217526,2.255091764,0.7140452648,0.1327510925,B5V,13.78330667,1
8.1478932,0.1882122062,1.017410373,1.4409203,K2III,10.58462682,0
7.127247527,2.629703596,0.4499080361,0.3807956622,B9III/IV,14.32473962,1
7.540488893,6.791906575,0.8012483833,0.9516103984,K0III,17.39016083,0
10.07679965,2.890530295,0.8614705191,-0.09118040542,A5III:var,16.80715997,0
8.439615699,5.252333156,1.482328853,0.6036071311,A9V,18.00963908,1
7.862361014,3.977973978,0.9656620025,0.2190234208,A4/A5IV,16.1300651,1
6.95754823,2.779417548,0.7333606069,1.164724866,K0III,15.74387268,0
9.358228669,6.326126028,1.17936352,0.9257190175,K1III,19.66534566,0
8.802380995,3.532555192,1.576573235,0.51080854,F0V,16.55866591,1
7.915118486,4.307993472,0.8341771205,1.159823237,K1III,16.30788874,0
8.843482618,8.386507315,1.071511491,0.6136976408,G2V,18.27378181,1
6.260740068,10.57232138,0.6527933876,0.8527345416,G8III,16.46971105,0
7.682357927,2.459813169,0.7245923343,-0.1128377008,B5V,15.55667011,1
7.087147311,12.08117628,0.9248709752,0.3568367027,A3V,17.69368939,1
7.604539109,17.0110563,1.000147776,0.4143516944,G0V,18.17264383,1
8.539185542,6.312062253,0.8092756843,1.030534596,G8III,17.30476296,0
9.844712923,3.452121681,1.035767364,0.444184312,A9III/IV,15.77985815,1
10.21881311,1.715690181,5.805425823,0.02381911301,A0V,17.51478923,1
7.011981925,3.494709996,1.014248431,-0.08941345056,B9II/III,15.43289396,0
7.147230636,6.508151115,0.8520212956,-0.02839087375,A0V,17.51395737,1
5.977773953,0.8894933821,0.8724011667,0.09027261061,K0V,12.3979242,0
9.37663263,4.382967794,1.369096412,0.4625738285,F2V,17.65564125,1
8.035120499,14.43674133,1.125917494,0.204112029,F0V,18.27217919,1
8.696630239,15.62269353,1.214498207,0.6279658641,G5V,18.89280848,1
5.535688219,-1.913862688,0.8294315309,0.438023103,B0III SB,14.29703912,0
7.529525615,1.206465046,1.069476204,0.1696912297,B9IV,14.33047986,1
9.094965845,3.667413269,1.762571628,0.09618663041,B6.5IV-V,16.57303653,1
7.971060306,4.305425744,0.6082790008,0.8800541195,G8III,16.36496835,0
8.704608662,1.966293666,0.9236882434,-0.04195471594,A0V,15.58827041,1
7.464300441,2.574420803,0.9563058997,0.1333339245,F0IV,17.15619501,1
8.251797457,2.71933791,0.9570516603,0.264805208,B2Vne,14.99856981,1
7.797153116,1.265653189,0.8642776286,1.144296119,K1III,13.41168319,0
9.753243823,6.791309588,1.13025511,0.5447552374,F5V,18.12359858,1
8.823117185,1.44585472,1.130270291,0.3225408069,G0IIIvar,16.45870599,0
9.236434743,10.77990354,1.458074114,0.362153322,F0V,18.05041001,1
6.819783587,3.973796684,1.053237656,1.324216303,K1III,15.24150758,0
7.21420644,8.498057118,1.011872248,0.07768530058,A3/A4IV,17.45861422,1
7.131217687,22.98220012,0.6454575645,0.4435840138,F5V,17.48515451,1
2.211968324,11.69952651,0.5554679933,0.9393637792,K0III,14.74328964,0
8.132585686,21.94932196,0.864475433,0.6451063149,G5V,21.17563152,1
4.286981762,4.512379619,0.569017422,0.1027409285,B8V,14.57426006,1
8.299448878,1.662308326,1.102034887,-0.004974379538,B8II/III,14.54418654,0
9.536525865,4.802052689,1.655553206,0.4134183206,F0V,17.64716545,1
6.800161906,7.331636803,0.8906874798,1.174013444,K1III,16.81757134,0
6.941282018,18.20660406,0.5755930403,0.5980512779,G5V,18.88157034,1
8.580020623,3.618634795,0.5897438481,1.601152543,K3III,15.76041725,0
7.34335845,6.567781686,0.7706692654,1.139087105,K0III,17.15439413,0
7.785213843,20.56775938,1.063498452,0.6234771205,G0V,19.14003392,1
6.272286951,9.301976391,1.003876448,1.112314205,K0III,16.18740074,0
8.836562236,1.414643347,0.9988206773,1.237563456,K3III,15.20727409,0
9.653045484,19.20127828,3.949899037,0.9227043826,K1/K2V,20.9158675,1
7.1005164,10.59580987,1.019240142,1.064428636,K0III,16.71652761,0
7.20617088,4.799740806,0.777531737,1.379761357,K3III,15.52457314,0
8.746564198,4.126996084,1.209379044,1.148466214,G8III,17.42083001,0
4.947319622,2.847868712,0.6582050511,-0.03958073537,B5V,14.61129172,1
6.885821425,9.257114909,0.6827081439,0.06275455897,A2IV/V,14.83145966,1
7.661079061,9.6680246,1.072247044,0.4972615574,F3V,17.72901686,1
9.390045311,4.137343381,1.648628007,0.4494203299,F5V,17.61297516,1
9.320146339,2.85346385,0.9822538611,1.28985966,K5III,16.02277667,0
3.306042395,2.774967206,0.7130689397,0.016101036,B9.5V,14.48406844,1
6.075482672,-0.3322693397,0.7175838356,1.601793829,K3Ib,9.146984761,0
8.575187427,5.820785967,1.066870279,0.4126392321,F7V,17.15747101,1
8.550482209,5.644089913,0.9712741752,1.195250492,K1III,15.88486787,0
8.439673505,3.119136037,1.926449008,0.1244016187,B8III,18.06800056,0
8.733407463,4.559918487,0.9974211338,1.323980413,K1III,16.38990279,0
7.595113386,7.488681227,0.8719847364,0.3313455292,A1IV-V,16.81855693,1
7.379857356,11.30275325,0.6132326165,0.4777782208,G2III,18.05598099,0
7.856653494,8.73686139,0.8663940054,0.3988620359,F5V,17.82749362,1
8.234983603,1.28112875,1.247524942,1.235096215,K1III,12.9804898,0
8.807745053,7.985195681,1.124749828,0.1246867706,F3/F5V,18.24046212,1
8.400923789,6.238963034,1.47606298,0.9324766254,G6/8wF8IV/V,19.26693075,1
6.55235716,4.363947846,0.7294006915,0.236075046,Ap SICrFe,15.04242827,0
8.909651119,1.847537807,1.059337722,1.059454975,K0III,15.58573807,0
8.048625194,3.898811504,0.7232261165,1.219143649,K1III,16.34268816,0
9.69525478,3.720109243,0.8887495171,0.31082551,A3/A4Vn,16.55769065,1
8.566241713,4.616644574,0.8363910312,0.04554904373,A9V,16.11597996,1
8.314877137,40.5052414,1.018026902,0.8537373457,K3V,20.49139366,1
6.56255669,3.833115597,0.5636378967,-0.03448684707,M0V,14.14065133,1
9.229954988,5.559395619,1.083762792,0.4550368679,F0V,17.49448119,1
8.819691529,4.600377485,0.9188016435,1.098283473,K2III,17.51959132,0
8.973520197,3.82890868,1.014786831,0.1849114606,A0V,16.71552979,1
7.779031064,2.697075631,0.6177216578,1.179382249,K1III,15.29173418,0
6.569065493,5.134176145,0.5933838912,0.06374686439,A0V,15.73237864,1
8.995377907,6.226459401,1.092174203,0.4663097696,A9V,18.42321179,1
8.828672986,2.51899311,1.527765646,1.11254517,K0III,15.67956696,0
7.686835456,5.373878841,1.110583696,0.5339217156,F5III/IV,17.20475355,1
2.319112474,11.95806544,0.5032746952,0.3427565118,A8III/IV,16.30808803,1
8.755419136,18.45423405,1.457919888,0.6988836938,G3V,18.73634192,1
8.974442933,7.807186733,0.9578996437,0.6795026014,G8IV/V,19.04128882,1
3.036583545,2.002734855,0.6704415209,0.5719013903,A2Ib/II,12.16874323,0
8.851024298,2.564437711,1.115328114,0.9923738846,G8/K0III,15.31796847,0
8.645505562,9.586907174,1.805074237,0.7249068349,G3V,18.57018471,1
9.363813124,1.055431096,1.69181554,0.601403354,B2/B3II,14.35009813,0
8.546215022,2.747622072,1.236040972,0.3309759717,A0V,16.21686771,1
9.335766943,6.804163772,1.754916982,0.4886282822,F5V,17.44861135,1
7.223362402,14.02558873,0.9096911505,0.3450903364,A3Vs,16.33053404,1
8.9093892,2.930436624,1.585297293,0.3609412577,F3V,16.7724571,1
9.14329931,-1.202608371,0.9813435003,-0.1672965922,B2V,13.21379839,1
8.699037736,8.319344106,1.132749774,0.671351422,F7V,17.58766076,1
8.427876224,12.48580241,1.091824929,0.5408626472,F5V,18.57076005,1
7.811225964,22.1211578,0.9938703083,0.6557647064,G3V,19.38125755,1
8.40595982,9.15884956,1.575413035,0.5351672305,G6V,19.13776832,1
4.778172594,3.910622272,0.6206491785,1.530207644,K3III,15.46924086,0
8.441636587,4.574596523,0.989684882,0.5919752752,F0V,17.98233801,1
7.344692774,4.75486619,0.8606397009,0.9291388563,K0III,15.64640025,0
5.366771757,4.970996394,0.6487699791,1.204988038,K1III,15.54085965,0
7.904331662,2.570414717,0.578456855,0.01018082792,A2/A3IV/V,14.42265223,1
7.375234164,-0.6895367649,0.8218786141,1.385199771,M2III,7.184555421,0
8.89642511,5.804721471,0.93944576,0.60190473,G3/G5V:,18.95273711,1
9.238516393,4.069314784,1.383579318,-0.02925303618,K2V,17.46791538,1
9.212222803,0.4327908004,1.442080104,0.3963626537,F0V,11.19739555,1
9.375773476,4.115692982,1.383983791,1.465402741,F8Ve-K1Ve(T),18.95366669,1
7.742660308,15.12744703,0.908707261,0.4171180658,F5V,19.36729718,1
9.063024734,15.38141946,1.215768617,0.6402684866,G5V,19.92491089,1
8.701438796,3.00038966,1.297445165,0.5327545174,F5V,16.78379182,1
8.651066171,10.36732737,0.925026615,1.061514308,G8III,17.18313483,0
6.682473629,4.903198188,0.607388147,1.01468773,G8III/IV,15.34906334,1
6.961850854,0.6311638511,0.868911309,1.562168491,M3III,12.11366893,0
8.534391242,2.889991861,0.7138562385,0.1162848518,B9IIp...,17.19797038,0
8.175414814,3.600468068,1.023668868,0.1691162611,A0V,16.53050911,1
9.925974892,2.666440861,1.614528116,1.056234481,K0III,15.67271992,0
7.257862884,12.31837941,0.6415238507,0.6726372667,F9IV,17.2177468,1
10.18095268,11.42088443,1.850887622,0.695351663,G8V,19.4953371,1
7.959074683,3.515347622,0.8155951856,1.413920035,M2III,15.52495016,0
6.460260229,3.095421007,1.077465129,-0.002791549539,B2Vne,14.44791515,1
7.619133601,1.159647794,0.9317292128,0.9348865934,F4Ibpvar,12.53563464,0
7.791762974,2.35731924,0.6491988242,0.03000065149,B8V,15.83484864,1
6.813038149,-0.4448184229,0.8774810619,-0.08077142048,B6III,10.79308717,0
8.471534374,-0.4993640895,1.308346159,1.55230052,K2III,12.21838193,0
8.493570025,0.05133627662,1.610713204,0.2916987885,A0V,13.37475851,1
4.804535219,4.589148621,0.4437330802,1.484643872,K3III,14.31416634,0
6.054774254,4.469092198,0.8680221949,1.392684048,K5III,15.17884626,0
8.807007997,7.12521524,0.9253500242,0.8073173184,G5V,18.85014378,1
7.630903144,4.870284487,1.212095519,0.4010467848,F3V,17.78864032,1
8.710024985,3.20622188,0.927235455,1.209233215,K2III,16.35249696,0
7.818445057,15.4995745,1.283217985,1.003188378,K1IV,19.21806455,1
8.487098732,3.199809668,1.215348699,1.463775734,K2III,16.79022016,0
6.545302942,6.800583458,0.5484683977,0.6228921047,K1/K2III+..,16.04866938,0
9.03098948,2.001391594,1.724781328,0.9859711849,G8III,16.00211945,0
4.044244639,3.373854739,0.4976465312,1.223325969,K2/K3III,13.49806765,0
3.437855207,10.98298443,0.4286657065,-0.02717753427,B9V,15.43454137,1
8.110091792,10.03124124,0.7294067308,0.5016930786,F5V,16.77993526,1
7.690660433,10.50081177,0.995578189,0.4116261221,F3V,18.00248909,1
8.829941225,0.3713263676,0.9548487884,1.186067829,G5Ib/II,13.2327107,0
4.346631544,6.505890563,0.7112310045,0.9890381152,G8III,14.83458533,0
6.247444395,37.2184938,0.8578827338,0.9386934597,G9V,20.47226933,1
7.721937791,3.119001517,1.20911631,0.3545719588,A5V,15.55042473,1
7.187730275,1.437544135,0.8499604614,1.443947792,K5III,13.1890003,0
8.988916551,6.984912458,1.217884936,0.1850603094,A0V,16.96963754,1
3.55807735,25.40506401,0.6271034668,0.05319301411,K1IV,16.02172758,1
8.466326278,3.715001457,1.243762014,0.9881089314,K0III,16.68672841,0
8.474643368,2.872446983,0.9536338752,-0.0008500667337,B3Vne,15.75005284,1
9.203199762,3.201848783,0.7827645702,1.056787704,K0III,16.44296356,0
8.698622545,3.669062749,1.092312463,1.002283414,K0III,16.8872767,0
7.670609807,14.05994042,1.090408851,0.7949140483,K0V,18.8307205,1
8.472167817,4.708357449,1.254384474,1.172607663,K2III-IV,16.41716999,1
8.789116455,9.68338137,1.061310141,0.5985432411,F7/F8IV,18.65768348,1
7.107299561,10.89575792,0.8335930228,0.5521419996,F5V,17.40440526,1
7.559799643,7.01116667,0.7404356036,0.2073929362,A2III,16.47245646,0
9.867408161,6.08127809,1.272039248,0.4603208504,F5V,18.62806456,1
8.210753006,0.5982839242,1.603840667,1.093450302,M5IIIe,13.57089264,0
8.232131579,0.6153244432,1.086764202,1.515369669,M2III,13.15938273,0
8.894270095,7.754735037,1.393693326,0.5108633278,G3V,18.00003819,1
6.994609241,4.17105392,0.715478418,0.9257256075,G8III,15.89835894,0
3.563141266,22.23019527,0.3564615694,1.029527908,G8IV,16.97886873,1
7.563504538,4.873962768,1.032229406,0.879946609,G8III/IV,17.21330619,1
8.634513892,3.948135222,0.7311685465,0.3969864523,F0II,16.39274277,0
6.50182019,5.508349375,1.081459924,1.197669577,K3III,16.08403925,0
9.426058883,2.712832518,1.552063516,1.088577502,K1III,17.20896027,0
7.447749454,2.653799063,0.8384704804,1.330051899,K3III,13.82249694,0
10.08800443,-2.005599982,1.834278098,1.047810403,F6III,16.57428634,0
8.554998249,3.098147037,0.9370952357,1.102928509,K2III,16.74432867,0
8.935077213,1.266087376,1.079691225,1.1651918,K2III,14.80645872,0
8.861410153,1.556108011,1.470797855,0.2096814326,B9III,15.42546289,0
7.581855192,18.39918215,1.313206924,0.2556878297,F0V,17.56704643,1
8.336223824,21.06537839,1.112206943,0.7343485748,G2V,21.03816449,1
8.873558996,2.541653559,1.448062834,0.9819808417,K0III,17.51963119,0
8.945903921,0.2631494136,1.526125252,1.014220207,G8/K0III:,13.48690294,0
9.099337859,4.097813946,1.510390361,0.7180557972,F5V,18.97756864,1
6.349814227,1.301266724,0.6942510947,0.1590281809,B2/B3III:ne,12.24588774,0
7.639507512,0.2355606726,0.9254951356,1.103047619,K0IV,12.3531742,1
8.95591902,33.28264651,0.8305991969,1.249478182,K7V,23.82545466,1
8.302583312,6.058005822,1.441004912,0.3522028293,A9V,17.38075706,1
8.399237974,11.82320006,1.348858446,0.7963504775,G5V,18.46897805,1
7.718035153,7.31639762,1.095910928,1.194022087,K2III,17.79614005,0
7.227220884,1.638226114,1.092495142,0.8151763138,K0III,14.01240537,0
8.813619693,3.626592017,0.9142666242,1.184164605,K1III:,15.93498239,0
8.487471629,1.367541827,1.060757316,-0.09928737746,B8II,15.90431843,0
6.942621275,2.077246575,0.7678848858,-0.01904738097,A0/A1V,14.0671501,1
8.65825314,10.3564419,0.8649755703,0.4833394364,F8V,18.03510954,1
7.828926903,14.08202461,0.9058908819,0.4580972333,F5V,19.20803833,1
8.242650205,4.705865229,0.8831209903,-0.01624805021,A1V,17.16377769,1
8.929625854,-0.8639552547,1.451137331,1.087777368,K1III,11.28505596,0
10.10336769,1.338093341,2.006606361,1.36855165,K1.5IIb,16.54204234,0
8.756736302,4.065382689,1.107095452,0.4235069735,F6V,18.52757095,1
6.859368767,11.16198982,0.5638567997,0.981035762,K1III,15.60742347,0
6.483547397,21.19336443,0.832389531,0.3825970737,F5V,17.78970083,1
7.968687448,3.208644547,1.055145117,1.284213061,K2III,14.57039231,0
5.158990633,9.330914233,0.3989933657,-0.02818537849,A5IV,17.3885916,1
8.185286754,4.317763264,1.340435334,0.5556090308,F2III,16.05326259,0
6.552917108,7.454246521,0.6623629499,1.115936678,K1III,15.81097871,0
5.949745185,2.113532604,0.4566181784,-0.1120724128,B1.5V,13.63418368,1
8.999749559,5.57940779,1.764064538,0.4782842351,G2IIIevar,18.24698438,0
7.521071105,10.45462807,0.9443620977,0.4490494134,F3V,17.69690863,1
7.510379982,4.623982542,0.8113166508,1.08752966,K1III,16.04422012,0
7.97361284,0.8915036416,0.869361422,0.3610137968,F0/F2III/IV,15.24484505,1
7.878517739,6.786605884,1.406290917,-0.04134430965,A0V,18.16383423,1
9.498816601,2.595032282,1.466493789,0.1338355155,B9V,16.34986405,1
8.64834816,0.6538474081,1.437346112,0.9660667897,G8III,12.60120794,0
2.027098668,5.694580401,0.5247845791,1.153289708,K3III,13.17883238,0
7.985344508,2.653267896,0.8628470119,0.9631285966,G8III/IV,15.20684072,1
6.51934415,10.01506195,0.981174209,1.189326609,K1III,16.6849558,0
9.541589291,2.57997862,0.8368930827,1.000522851,K0III,17.07717486,0
8.349384837,2.163276082,0.9696699426,1.020859891,K0III,14.93204561,0
9.457673463,1.814589094,1.088580317,1.575975432,K5III,16.11518103,0
2.443486849,6.519202228,0.6745604102,1.34768446,K4III,14.02762582,0
8.693374433,1.310123307,0.9361831616,1.047442066,K0/K1III+..,15.09646661,0
6.525291116,9.908781335,0.5940598524,0.1347127386,A4V,16.17582416,1
7.327721954,2.11723026,1.182911192,0.9750323968,F1III,8.674136416,0
8.125005544,0.1936965594,0.8863822256,0.479999715,B9.5Iab,13.27181774,0
9.479679899,13.75646501,2.157412605,0.9305082413,K0V,20.30016975,1
